text,label_id,category
FUTSAL,5,hiburan
Tiket Bus,2,transportasi
Commuter Line,2,transportasi
Transjakarta,2,transportasi
Anteraja,7,lain_lain
Slaon,7,lain_lain
Bayar Kos,4,tagihan
.Ongkir.,7,lain_lain
Futsal,5,hiburan
Scan,7,lain_lain
KRL,2,transportasi
Air PAM,4,tagihan
Kopi Susu Kolonll,1,minuman
Pens(l,3,belanja
-Tagihan Telepon*,4,tagihan
Bayar Listrik,4,tagihan
Pulsa,4,tagihan
Pensil,3,belanja
Charger,3,belanja
Anteraja,7,lain_lain
PLN,4,tagihan
Peppermint Tea,1,minuman
Teh Tarik,1,minuman
Pertamxa,2,transportasi
LAB KESEHATAN,6,kesehatan
JNT,7,lain_lain
OJEK,2,transportasi
Kopi Tubruk,1,minuman
Parkir Mobil,2,transportasi
Badminton,5,hiburan
Commuter Line,2,transportasi
Swdekah,7,lain_lain
Data Internet,4,tagihan
Amoxicillin,6,kesehatan
Ganache,0,makanan
ANTERAJA,7,lain_lain
Spilo,3,belanja
Latte,1,minuman
Buku Nove,5,hiburan
Vitamin C,6,kesehatan
Cold Brew,1,minuman
Chocolate Cake,0,makanan
Microsoft 365,4,tagihan
Disney Plus,4,tagihan
*Hojicha-,1,minuman
Angkot,2,transportasi
Parkir,2,transportasi
Deooran,3,belanja
Shopee,3,belanja
.Tagihan Air-,4,tagihan
-CGV.,5,hiburan
Deodoran,3,belanja
.Lab Kesehatan*,6,kesehatan
Grape Juice,1,minuman
Biaya Berobat,6,kesehatan
Steam,5,hiburan
JUS ALPUKAT,1,minuman
2xSkincare,3,belanja
Hansaplast,6,kesehatan
Cappuccino,1,minuman
Pudding,0,makanan
Canva Pro,4,tagihan
Ikat Pinggang,3,belanja
Buku Novel,5,hiburan
nasi bebek,0,makanan
Ayam Kremes,0,makanan
Tisu,3,belanja
Top Up FF,5,hiburan
Vanilla Latte,1,minuman
Es Cendo,1,minuman
Biaya Periksa,6,kesehatan
Pocari Sweat,1,minuman
Kopi Dalgona,1,minuman
Celana,3,belanja
Poton Rambut,7,lain_lain
Amoxicillin,6,kesehatan
Kemeja,3,belanja
Mouse,3,belanja
1xNonton Film,5,hiburan
Tagihan WiFi,4,tagihan
-Maxim*,2,transportasi
tiramisu,0,makanan
Karaoke,5,hiburan
Nasi Padang,0,makanan
Disney Plus,4,tagihan
Es Dawet,1,minuman
Soto,0,makanan
Jus Alpukat,1,minuman
Guardian,6,kesehatan
Festival,5,hiburan
Ganti Oli,2,transportasi
TOP UP MOBILE LEGENDS,5,hiburan
Makan Siang,0,makanan
.WiFi-,4,tagihan
Bowling,5,hiburan
Top Up PUBG,5,hiburan
AIR KELAPA,1,minuman
Administrasi,4,tagihan
.Badminton#,5,hiburan
BUS,2,transportasi
Nasi Bakar,0,makanan
Chicken Wing,0,makanan
BILLIARD,5,hiburan
CUKUR,7,lain_lain
Top Up FF,5,hiburan
Tiket Wisata,5,hiburan
Biaya Admin,4,tagihan
Diamond ML,5,hiburan
Parfait,0,makanan
JJAJANGMYEON,0,makanan
DISNEY PLUS,4,tagihan
PLN,4,tagihan
dokter gigi,6,kesehatan
Gym,5,hiburan
Mouse,3,belanja
Amoxicillin,6,kesehatan
Chicken Wing,0,makanan
2 Crepe,0,makanan
Infaq,7,lain_lain
.Suplemen.,6,kesehatan
Mango Drink,1,minuman
Servis Motor,2,transportasi
GoSend,7,lain_lain
Sandwich,0,makanan
Uang Kos,4,tagihan
Onion Ring,0,makanan
Tol,2,transportasi
Tiket Bioskop,5,hiburan
*Obat Diare_,6,kesehatan
jilid,7,lain_lain
YouTube Premium,4,tagihan
Tiket Event,5,hiburan
parkir,2,transportasi
Parkir Motor,2,transportasi
Disney Plus,4,tagihan
Anteraja,7,lain_lain
#Folder-,3,belanja
Martabak,0,makanan
BOWLING,5,hiburan
Shopee,3,belanja
Donasi,7,lain_lain
YouTube Premium,4,tagihan
Tiket Bioskop,5,hiburan
Map Plastik,3,belanja
Gojek,2,transportasi
Asuransi,4,tagihan
BBM,2,transportasi
BAYAR KOS,4,tagihan
Pket Data,4,tagihan
Pasta Gigi,3,belanja
Sika Gigi,3,belanja
#Sepatu_,3,belanja
FRAPPE,1,minuman
Caramel Latte,1,minuman
Per(ax,2,transportasi
Sabun,3,belanja
Cat Akrilik,5,hiburan
Cabut Gigi,6,kesehatan
3xIkan Bakar,0,makanan
Pink Lemonade,1,minuman
Cek Darah,6,kesehatan
Boba,1,minuman
Pocari Sweat,1,minuman
Apple Music,4,tagihan
festival,5,hiburan
Billiard,5,hiburan
Sparkling Water,1,minuman
3xTiket Konser,5,hiburan
Tikt KRL,2,transportasi
*Biaya Pendaftaran#,7,lain_lain
SPBU,2,transportasi
KOPI AMERICANO,1,minuman
Stabilo,3,belanja
LEGALISIR,7,lain_lain
Pensil,3,belanja
Setrika,7,lain_lain
TOP UP GENSHIN,5,hiburan
Multivitamin,6,kesehatan
Jus Semangka,1,minuman
Pensil,3,belanja
Biaya Kos,4,tagihan
Sikat Gigi,3,belanja
Kimia Farma,6,kesehatan
SiCepat,7,lain_lain
Rapi dT&st,6,kesehatan
Bayar Kos,4,tagihan
Celana,3,belanja
Nasi Pecel,0,makanan
UC PUBG,5,hiburan
_Klinik.,6,kesehatan
Jilid,7,lain_lain
E-Tol,2,transportasi
Nas Goreng Seafood,0,makanan
Cat Akrili,5,hiburan
Gado-Gado,0,makanan
Softener,3,belanja
Voucher Game,5,hiburan
Setrika,7,lain_lain
Makan Siang,0,makanan
Ikan Baka,0,makanan
Bayar Kos,4,tagihan
1 Mikrolet,2,transportasi
Lychee Drink,1,minuman
BIAYA KOS,4,tagihan
Powe Bank,3,belanja
-Sandal.,3,belanja
Vitamin C,6,kesehatan
Commuter Line,2,transportasi
Bihu noreng,0,makanan
Fitness,5,hiburan
MOUSE,3,belanja
Kopi Susu Kolonel,1,minuman
Top Up PUBG,5,hiburan
GrabEpress,7,lain_lain
Mouse,3,belanja
Pulsa,4,tagihan
@ Tagihan Listrik,4,tagihan
Retribusi Parkir,2,transportasi
Milkshake,1,minuman
Caramel Macchiato,1,minuman
administrasi,4,tagihan
Data Internet,4,tagihan
Cat Akrili,5,hiburan
Kebab,0,makanan
hazelnut latte,1,minuman
BUKU CATATAN,3,belanja
Suplemen,6,kesehatan
AYAM GEPREK,0,makanan
CGV,5,hiburan
JNE,7,lain_lain
Masker,6,kesehatan
Bruschetta,0,makanan
ASURANSI,4,tagihan
Soto,0,makanan
Rice Bow,0,makanan
Anteraja,7,lain_lain
1xCommuter Line,2,transportasi
Voucher Game,5,hiburan
Taro Latte,1,minuman
Tol,2,transportasi
Lemon Tea,1,minuman
Es Dawet,1,minuman
VANILLA LATTE,1,minuman
-Netflix.,4,tagihan
Milk Tea,1,minuman
Tiket Pesawat,2,transportasi
Nasi Goreng Seafood,0,makanan
Top Up FF,5,hiburan
2xPCR,6,kesehatan
Tagihan Air,4,tagihan
Suplemen,6,kesehatan
Pameran,5,hiburan
AYAM PENYET,0,makanan
Karaoke,5,hiburan
Ayam Kremes,0,makanan
Ivran Orgaisnasi,7,lain_lain
SiCepat,7,lain_lain
GRABEXPRESS,7,lain_lain
@ Komik,5,hiburan
Sparkling Water,1,minuman
Cappuccino,1,minuman
Bowling,5,hiburan
Cukur,7,lain_lain
Guardian,6,kesehatan
BBQ Chicken,0,makanan
Isi Bensin,2,transportasi
Jilid,7,lain_lain
Bowling,5,hiburan
Kebon Binatang,5,hiburan
1 Kertas HVS,3,belanja
Cukur,7,lain_lain
Ongkir,7,lain_lain
Commuter Line,2,transportasi
obat maag,6,kesehatan
Kimbap,0,makanan
PDAM,4,tagihan
*Spotify.,4,tagihan
Pulpen,3,belanja
Good Day,1,minuman
Canva Pro,4,tagihan
BIAYA PENDAFTARAN,7,lain_lain
teh hijau,1,minuman
Tiket Masuk,5,hiburan
Hoodie,3,belanja
Tiket Masuk,5,hiburan
1xVoucher Game,5,hiburan
Tagihan HP,4,tagihan
Minyak Kayu Putih,6,kesehatan
BPJS Kesehatan,4,tagihan
Towp Game,5,hiburan
Cek Darah,6,kesehatan
#Antasida-,6,kesehatan
Sunscreen,3,belanja
Kop iEspresso,1,minuman
Tagihan Listrik,4,tagihan
BOWLING,5,hiburan
Air PAM,4,tagihan
_Crepe-,0,makanan
Tagihan Listrik,4,tagihan
Roti Bakar,0,makanan
Infaq,7,lain_lain
Retribusi Parkir,2,transportasi
Fitness,5,hiburan
Iuran,4,tagihan
Penggaris,3,belanja
Administrasi,4,tagihan
GoRide,2,transportasi
nAtasida,6,kesehatan
Apple Music,4,tagihan
1 Iuran Kelas,7,lain_lain
.Chicken Wing*,0,makanan
Grill,0,makanan
3xPulpen,3,belanja
CARAMEL LATTE,1,minuman
Lemon Tea,1,minuman
Iced Latte,1,minuman
3xFlashdisk,3,belanja
GRILL,0,makanan
ISI PULSA,4,tagihan
LRT,2,transportasi
Makan Siang,0,makanan
JNE,7,lain_lain
.Fried Rice#,0,makanan
3xCold Brew,1,minuman
kabel data,3,belanja
Lemon Tea,1,minuman
Kacamata,6,kesehatan
Calpico,1,minuman
JNT,7,lain_lain
OjekOnine,2,transportasi
T7sv,3,belanja
Pocari Sweat,1,minuman
Pertalite,2,transportasi
Kopi Susu,1,minuman
Token Listrik,4,tagihan
Internet Bulanan,4,tagihan
Parkir,2,transportasi
_Softener.,3,belanja
2 Sandal,3,belanja
Brown Sugar,1,minuman
Futsal,5,hiburan
buku kuliah,3,belanja
InidHome,4,tagihan
Tagihan Listrik,4,tagihan
Ti%etiMasu,5,hiburan
Mozzarella Stick,0,makanan
Obat Maag,6,kesehatan
MRT,2,transportasi
Sparkling Water,1,minuman
#Karaoke#,5,hiburan
Frappe,1,minuman
Mango Drink,1,minuman
Kopi apuccino,1,minuman
Bowling,5,hiburan
Mobil Online,2,transportasi
Servis Motor,2,transportasi
mikrolet,2,transportasi
Sewa Kos,4,tagihan
Onion Ring,0,makanan
Calpico,1,minuman
Makan Sian,0,makanan
Jus Alpukat,1,minuman
Teh Mani,1,minuman
2xTagihan Air,4,tagihan
*Bioskop-,5,hiburan
Adinsitrasi,4,tagihan
Biaya Periksa,6,kesehatan
Tagihan Listrik,4,tagihan
nonton film,5,hiburan
@ Ayam Penyet,0,makanan
Tiket Wisata,5,hiburan
Data Internet,4,tagihan
Sika Gigi,3,belanja
Tiket Pesawat,2,transportasi
kemeja,3,belanja
Topi,3,belanja
Dokter,6,kesehatan
ASURANSI,4,tagihan
Kacamata,6,kesehatan
Tiket Bus,2,transportasi
LRT,2,transportasi
Cinepolis,5,hiburan
Nonton Film,5,hiburan
tiramisu,0,makanan
JNE,7,lain_lain
-Nasi Pecel.,0,makanan
Steam,5,hiburan
Commuter Line,2,transportasi
Pameran,5,hiburan
.Lab Kesehatan.,6,kesehatan
sandwich,0,makanan
Iced Latte,1,minuman
transfer,7,lain_lain
Steak,0,makanan
bihun goreng,0,makanan
Cek Darah,6,kesehatan
Smoothie,1,minuman
Obat Diare,6,kesehatan
Grape Juice,1,minuman
Billiard,5,hiburan
obat flu,6,kesehatan
Nescafe,1,minuman
Fried Noodle,0,makanan
1xBPJS Kesehatan,4,tagihan
Tiket Kereta,2,transportasi
Diamond ML,5,hiburan
Asuransi,4,tagihan
Fries,0,makanan
GrabExpress,7,lain_lain
JNT,7,lain_lain
Headset,3,belanja
Jilid,7,lain_lain
Bulgogi,0,makanan
Vitamin C,6,kesehatan
_Flashdisk*,3,belanja
1xKopi Tubruk,1,minuman
Tike KRL,2,transportasi
Ketoprak,0,makanan
fries,0,makanan
#Tagihan Telepon-,4,tagihan
Gnocchi,0,makanan
Matcha Latte,1,minuman
Pulsa,4,tagihan
*Mobil Online*,2,transportasi
Jus Jambu,1,minuman
Amoxicillin,6,kesehatan
Pulsa,4,tagihan
Lemon Tea,1,minuman
Kacamata,3,belanja
MaximCar,2,transportasi
Kebun Binatang,5,hiburan
Alat Musik,5,hiburan
Tiket Pesawat,2,transportasi
1xVitamin D,6,kesehatan
Sewa Kos,4,tagihan
PDAM,4,tagihan
Nasi Liwet,0,makanan
BIAYA PERIKSA,6,kesehatan
Buku Catatan,3,belanja
1xKebun Binatang,5,hiburan
Ganti Oli,2,transportasi
Firs Media,4,tagihan
Tagihan Telepon,4,tagihan
Cek Darah,6,kesehatan
LRT,2,transportasi
Fotokopi,7,lain_lain
Puskesmas,6,kesehatan
Dokter Gig,6,kesehatan
Pulpen,3,belanja
Iuran Organisasi,7,lain_lain
kebun binatang,5,hiburan
Kopi Cappuccino,1,minuman
Klinik,6,kesehatan
Apotek,6,kesehatan
1 Ongkos Kirim,7,lain_lain
Roti Bakar,0,makanan
Tike Pesawat,2,transportasi
Jus Semangka,1,minuman
Kacamata,6,kesehatan
Anteraja,7,lain_lain
#Tiket Wisata*,5,hiburan
RAMUNE,1,minuman
Sewa Kos,4,tagihan
power bank,3,belanja
banana bread,0,makanan
Tiket Masuk,5,hiburan
Apple Music,4,tagihan
Resep Dokter,6,kesehatan
PDAM,4,tagihan
Patungan,7,lain_lain
Sikat Gigi,3,belanja
CAT AKRILIK,5,hiburan
Kimia Farma,6,kesehatan
xxi,5,hiburan
Iuran,4,tagihan
tas,3,belanja
Patungan,7,lain_lain
Tisu,3,belanja
Biaya Pendaftara,7,lain_lain
Top Up Genshin,5,hiburan
Print,7,lain_lain
1 Deodoran,3,belanja
Anteraja,7,lain_lain
Suplemen,6,kesehatan
MICROSOFT 365,4,tagihan
CARDIGAN,3,belanja
Modul,3,belanja
WiFi,4,tagihan
Hoodie,3,belanja
.Detergen.,3,belanja
#Rapid Test#,6,kesehatan
Angkot,2,transportasi
_Grab*,2,transportasi
Tiket Wisata,5,hiburan
_Spotify-,4,tagihan
paket data,4,tagihan
Kebun Binatang,5,hiburan
Nugget,0,makanan
Oolong Tea,1,minuman
print,7,lain_lain
Bowling,5,hiburan
Bensin,2,transportasi
2xBBM,2,transportasi
Setrika,7,lain_lain
Nonton Film,5,hiburan
Pulpen,3,belanja
Topi,3,belanja
MRT,2,transportasi
_Karaoke_,5,hiburan
sicepat,7,lain_lain
CANVA PRO,4,tagihan
Kopi Susu,1,minuman
Microsoft 365,4,tagihan
Formulir,7,lain_lain
Air PAM,4,tagihan
Kontrakan,4,tagihan
Buku Tulis,3,belanja
Flashdisk,3,belanja
Multivitamin,6,kesehatan
Pasta,0,makanan
Gelang,3,belanja
Lavender Latte,1,minuman
Apotek,6,kesehatan
Soup,0,makanan
Kacamata,3,belanja
Kemeja,3,belanja
Suplemen,6,kesehatan
Obat Batuk,6,kesehatan
tiket krl,2,transportasi
WiFi,4,tagihan
SOFTLENS,6,kesehatan
-Retribusi Parkir*,2,transportasi
Festival,5,hiburan
Potong Rambu,7,lain_lain
Laundry,7,lain_lain
Sate Ayam,0,makanan
Cardigan,3,belanja
Materai,7,lain_lain
Vitamin C,6,kesehatan
@ Sikat Gigi,3,belanja
TARO LATTE,1,minuman
French Toast,0,makanan
Cabut Gigi,6,kesehatan
Data Internet,4,tagihan
*Tteokbokki#,0,makanan
1xBrown Sugar,1,minuman
Topi,3,belanja
*YouTube Premium_,4,tagihan
Klinik,6,kesehatan
Asurasin,4,tagihan
wc Cream,0,makanan
BBM,2,transportasi
.Betadine.,6,kesehatan
*Nonton Film-,5,hiburan
Biaya Berobat,6,kesehatan
Diamond ML,5,hiburan
PLN,4,tagihan
Top Up PUBG,5,hiburan
Pembalut,3,belanja
_Scan*,7,lain_lain
Pasta,0,makanan
Jam Tangan,3,belanja
Obat Flu,6,kesehatan
KRL,2,transportasi
Obat Saki Kepala,6,kesehatan
GoSend,7,lain_lain
Belanja Online,3,belanja
Vitamin C,6,kesehatan
1xKacamata,3,belanja
Kimbap,0,makanan
-Makan Siang_,0,makanan
Kolam Renang,5,hiburan
WiFi,4,tagihan
Kereta Api,2,transportasi
SiCepat,7,lain_lain
Red Velvet,0,makanan
Bus,2,transportasi
Uang Kos,4,tagihan
Print,7,lain_lain
-Iuran Organisasi-,7,lain_lain
Milk Tea,1,minuman
Nasi Box,0,makanan
Mikrolet,2,transportasi
Disney Plus,4,tagihan
Cek Darah,6,kesehatan
tiket pesawat,2,transportasi
Formulir,7,lain_lain
Metromini,2,transportasi
Teh Tarik,1,minuman
Kereta Api,2,transportasi
Buku Novel,5,hiburan
nasi warteg,0,makanan
Modul,3,belanja
Kabel Data,3,belanja
Tiket Event,5,hiburan
PASTA GIGI,3,belanja
Scan,7,lain_lain
Servis Motor,2,transportasi
3xIndiHome,4,tagihan
Top Up FF,5,hiburan
Hazelnut Latte,1,minuman
Pasta,0,makanan
Disney Plu,4,tagihan
GrabBike,2,transportasi
2 Lampu,3,belanja
1 Setrika,7,lain_lain
Nasi Padang,0,makanan
Gelang,3,belanja
Sweater,3,belanja
CUCI BAJU,7,lain_lain
Skincare,3,belanja
KRL,2,transportasi
Buku Catatan,3,belanja
Multivitamin,6,kesehatan
Makan Siang,0,makanan
KEBUN BINATANG,5,hiburan
Kuota Interne,4,tagihan
Biaya Pendaftaran,7,lain_lain
Obat Batuk,6,kesehatan
YouTube Premium,4,tagihan
Print,7,lain_lain
Obat Sakit Kepala,6,kesehatan
OBAT BATUK,6,kesehatan
Ongkos Kirim,7,lain_lain
Kopi Susu Kolonel,1,minuman
Taksi Online,2,transportasi
Ice Cream,0,makanan
1 Netflix,4,tagihan
Hansaplast,6,kesehatan
Tas,3,belanja
*Sweater.,3,belanja
Penggaris,3,belanja
Cappuccino,1,minuman
Obat Maag,6,kesehatan
smoothie,1,minuman
Nasi Goreng Kampung,0,makanan
Noodle,0,makanan
POWER BANK,3,belanja
Vitamin D,6,kesehatan
Es Dawet,1,minuman
Kopi Hitam,1,minuman
XXI,5,hiburan
_Maxim*,2,transportasi
Dat Internet,4,tagihan
Biaya Pendaftaran,7,lain_lain
lain-lain,7,lain_lain
Iuran,4,tagihan
Amoxicillin,6,kesehatan
Billiard,5,hiburan
OjekOnline,2,transportasi
3xBadminton,5,hiburan
Donasi,7,lain_lain
#Belanja Online#,3,belanja
Puskesmas,6,kesehatan
Pink Lemonade,1,minuman
Jus Alpukat,1,minuman
Cireng,0,makanan
Wrap,0,makanan
Pulsa,4,tagihan
DPAM,4,tagihan
.Tas*,3,belanja
Bayar Kos,4,tagihan
PSU,2,transportasi
Resep Dokter,6,kesehatan
Isi Pulsa,4,tagihan
Pembalut,3,belanja
Potong Rambut,7,lain_lain
Iuran Kelas,7,lain_lain
Nasi Goreng,0,makanan
SOTO,0,makanan
Nonton Film,5,hiburan
-Stabilo-,3,belanja
Nasi Bakar,0,makanan
Top Up Mobile Legends,5,hiburan
Zakat,7,lain_lain
Dokter,6,kesehatan
Deodoran,3,belanja
2xBiaya Admin,4,tagihan
Dumpling,0,makanan
3xJus Semangka,1,minuman
Teh Botol,1,minuman
.Nasi Uduk.,0,makanan
Cabu Gigi,6,kesehatan
kolam renang,5,hiburan
Sandwich,0,makanan
3xWahana,5,hiburan
Brownie,0,makanan
1 Sedekah,7,lain_lain
2xFormulir,7,lain_lain
WiFi,4,tagihan
_Festival.,5,hiburan
Teh Hijau,1,minuman
Tiket Kereta,2,transportasi
Disney Plus,4,tagihan
Noodle,0,makanan
Pertamax,2,transportasi
Spotify,4,tagihan
Sedekah,7,lain_lain
Softlens,6,kesehatan
CUCI BAJU,7,lain_lain
Strudel,0,makanan
2xBubble Tea,1,minuman
Kimia Farma,6,kesehatan
4ensil,3,belanja
Tas,3,belanja
ATM,7,lain_lain
Token Listrik,4,tagihan
Cuci Baju,7,lain_lain
_Kopi Americano*,1,minuman
Kopi Susu Kolonel,1,minuman
top up pubg,5,hiburan
Tokopedia,3,belanja
Karaoke,5,hiburan
Kuota Internet,4,tagihan
Scan,7,lain_lain
3xKuota Internet,4,tagihan
-Retribusi Parkir_,2,transportasi
Lensa Kontak,6,kesehatan
*Vanilla Latte*,1,minuman
Air PAM,4,tagihan
Celana,3,belanja
Top p Gesnhin,5,hiburan
Tiket Event,5,hiburan
2xDimsum,0,makanan
MRT,2,transportasi
jaket,3,belanja
Lensa Kontak,6,kesehatan
KRL,2,transportasi
Gcnti Oli,2,transportasi
Biaya Pendaftaran,7,lain_lain
Thai Tea,1,minuman
Puskesmas,6,kesehatan
Ramen,0,makanan
Greek Salad,0,makanan
Lab Kesehatan,6,kesehatan
Internet Bulanan,4,tagihan
3xObat Flu,6,kesehatan
Nasi Bakar,0,makanan
Energen,1,minuman
TEXTBOOK,3,belanja
Tiket KRL,2,transportasi
Sunscreen,3,belanja
Baterai,3,belanja
Macchiato,1,minuman
Bowling,5,hiburan
Retribusi Parki,2,transportasi
Sewa Kos,4,tagihan
Internet Bulanan,4,tagihan
*Keyboard.,3,belanja
Angkot,2,transportasi
kaos,3,belanja
UC PUB,5,hiburan
3xJilid,7,lain_lain
Kereta Api,2,transportasi
Token Listrik,4,tagihan
Tiram(,0,makanan
chamomile,1,minuman
Fitness,5,hiburan
Ongkos Kirim,7,lain_lain
Top Up Game,5,hiburan
Jus Melon,1,minuman
Ongkos Kirim,7,lain_lain
GOCAR,2,transportasi
.Buku Novel_,5,hiburan
Tisu,3,belanja
Iuran,4,tagihan
-Power Bank#,3,belanja
_Wonton*,0,makanan
Tiket Konser,5,hiburan
Buku Novel,5,hiburan
Mikrolet,2,transportasi
Pertalite,2,transportasi
Tket MRT,2,transportasi
Diamond ML,5,hiburan
LRT,2,transportasi
festival,5,hiburan
Jam Tangan,3,belanja
Tiket Wisata,5,hiburan
Apple Juice,1,minuman
_Kontrakan-,4,tagihan
Zakat,7,lain_lain
#Earl Grey#,1,minuman
JNE,7,lain_lain
PCR,6,kesehatan
#Fitness.,5,hiburan
Kopi Espresso,1,minuman
Obat Maag,6,kesehatan
Sarapan,0,makanan
APPLE JUICE,1,minuman
Gelang,3,belanja
Biaya Transfer,7,lain_lain
@ Cat Akrilik,5,hiburan
Biaya Admin,4,tagihan
Obat Batuk,6,kesehatan
Oranye Juice,1,minuman
Mango Drink,1,minuman
biaya berobat,6,kesehatan
Antasida,6,kesehatan
LRT,2,transportasi
Bayar Listrik,4,tagihan
Ikan Bakra,0,makanan
Es Kelapa Muda,1,minuman
*Klinik*,6,kesehatan
Sandwich,0,makanan
busway,2,transportasi
GrabBike,2,transportasi
DAKGALBI,0,makanan
iuran kelas,7,lain_lain
Sandal,3,belanja
ATM,7,lain_lain
JUS SEMANGKA,1,minuman
GabExpress,7,lain_lain
Tisu,3,belanja
Tenis,5,hiburan
1xObat Batuk,6,kesehatan
Topi,3,belanja
Cinepolis,5,hiburan
Jaket,3,belanja
Tambal Gigi,6,kesehatan
Apple Juice,1,minuman
Tisu,3,belanja
Futsal,5,hiburan
IURAN ORGANISASI,7,lain_lain
Iuran Organisasi,7,lain_lain
Headset,3,belanja
#Kopi Cappuccino#,1,minuman
Data Internet,4,tagihan
Biaya Periksa,6,kesehatan
Karaoke,5,hiburan
Club Soda,1,minuman
Commuter Line,2,transportasi
apotek,6,kesehatan
Penggaris,3,belanja
-Cukur#,7,lain_lain
laundry,7,lain_lain
Badminton,5,hiburan
Pameran,5,hiburan
Dami,2,transportasi
Banana Bread,0,makanan
Hansaplast,6,kesehatan
steam,5,hiburan
Rapid Test,6,kesehatan
2xATM,7,lain_lain
Milkshake,1,minuman
Makan Malam,0,makanan
@ JNT,7,lain_lain
2xIsi Pulsa,4,tagihan
Resep Dokter,6,kesehatan
atm,7,lain_lain
Cinepolis,5,hiburan
Grabxpress,7,lain_lain
Kontrakan,4,tagihan
klinik,6,kesehatan
Pulpen,3,belanja
Ongkir,7,lain_lain
3xTeh Botol,1,minuman
Lychee Drink,1,minuman
Spotify,4,tagihan
Le Mineral,1,minuman
Blazer,3,belanja
@ Parkir Motor,2,transportasi
_Amoxicillin#,6,kesehatan
3xJajan,7,lain_lain
Formulir,7,lain_lain
Rapid Test,6,kesehatan
Map Plastik,3,belanja
Badminton,5,hiburan
*Billiard_,5,hiburan
@ Kebun Binatang,5,hiburan
SiCepat,7,lain_lain
Gym,5,hiburan
Bus,2,transportasi
Print,7,lain_lain
Lab Kesehatan,6,kesehatan
Patungan,7,lain_lain
Rapid Test,6,kesehatan
GoRide,2,transportasi
Sandal,3,belanja
PAKET DATA,4,tagihan
Microst 365,4,tagihan
#Paket Hemat#,0,makanan
Takoyaki,0,makanan
anli tOli,2,transportasi
#Pisang Goreng.,0,makanan
Kpi Ssu Kloiel,1,minuman
.Disney Plus#,4,tagihan
Retribusi Parkir,2,transportasi
Formulir,7,lain_lain
*PLN#,4,tagihan
.Biaya Kos_,4,tagihan
Kopi Dalgona,1,minuman
Mouse,3,belanja
*Konsultasi Dokter#,6,kesehatan
Ikat Pinggang,3,belanja
PAMERAN,5,hiburan
Top Up Genshin,5,hiburan
GoRide,2,transportasi
@ Voucher Game,5,hiburan
BBM,2,transportasi
Token Listrik,4,tagihan
Ongkir,7,lain_lain
Ongko Kirim,7,lain_lain
Pempek,0,makanan
-Sikat Gigi*,3,belanja
Apple Music,4,tagihan
Kimia Farma,6,kesehatan
2 Obat Sakit Kepala,6,kesehatan
Tol,2,transportasi
Kimia Farma,6,kesehatan
GoCar,2,transportasi
RISOL,0,makanan
Mouse,3,belanja
Cat Akrilik,5,hiburan
-Nasi Bebek_,0,makanan
KRL,2,transportasi
GrabCar,2,transportasi
GrabBike,2,transportasi
Kebun Binatang,5,hiburan
Zakat,7,lain_lain
@ Sampo,3,belanja
Es Cendol,1,minuman
damri,2,transportasi
GoSend,7,lain_lain
Gym,5,hiburan
Energen,1,minuman
Parkir,2,transportasi
Pembalut,3,belanja
Kaos,3,belanja
Jaket,3,belanja
Biaya Kos,4,tagihan
Cukur,7,lain_lain
PLN,4,tagihan
XXI,5,hiburan
Kontrakan,4,tagihan
Konsultasi Dokter,6,kesehatan
charger,3,belanja
Matcha,1,minuman
Cinepolis,5,hiburan
pasta gigi,3,belanja
Carame Latte,1,minuman
Deodoran,3,belanja
Asurasni,4,tagihan
_Grab-,2,transportasi
Print,7,lain_lain
Masker,6,kesehatan
Alat Musik,5,hiburan
Kolam Renang,5,hiburan
XXI,5,hiburan
DIAMOND ML,5,hiburan
IURAN,4,tagihan
Peach Tea,1,minuman
Rok,3,belanja
Anteraja,7,lain_lain
Pembalut,3,belanja
2xE-Toll,2,transportasi
Taksi Online,2,transportasi
es buah,1,minuman
Ikat Pinggang,3,belanja
PCR,6,kesehatan
Netflix,4,tagihan
MRT,2,transportasi
Interne Bulanan,4,tagihan
GRAB,2,transportasi
HEADSET,3,belanja
_Multivitamin*,6,kesehatan
Kacamata,6,kesehatan
Tagihan Listri,4,tagihan
spotify,4,tagihan
STABILO,3,belanja
TIKET KRL,2,transportasi
KEBUN BINATANG,5,hiburan
Mineral Water,1,minuman
Salon,7,lain_lain
*Parkir#,2,transportasi
Infq,7,lain_lain
Skincare,3,belanja
Folder,3,belanja
Ongkos Kirim,7,lain_lain
Diamond ML,5,hiburan
Macchiato,1,minuman
1xRumah Sakit,6,kesehatan
Nescafe,1,minuman
Sabnu,3,belanja
SICEPAT,7,lain_lain
jne,7,lain_lain
Gojek,2,transportasi
3xDompet,3,belanja
chamomile,1,minuman
ADOBE,4,tagihan
ayam geprek,0,makanan
First Media,4,tagihan
Charger,3,belanja
Dompet,3,belanja
Bensin,2,transportasi
Biaya Berobat,6,kesehatan
Shopee,3,belanja
lain-lain,7,lain_lain
FOTOKOPI,7,lain_lain
Resep Dokter,6,kesehatan
Anteraja,7,lain_lain
2xTagihan Listrik,4,tagihan
Obat Flu,6,kesehatan
Americano,1,minuman
iTket K*L,2,transportasi
Minyak Kayu Puti,6,kesehatan
Martabak,0,makanan
Textbook,3,belanja
Canva Pro,4,tagihan
@ Biaya Transfer,7,lain_lain
Tagiha Air,4,tagihan
